쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 67   (회현동1가),,,,,,,,N,폭염,실외,,N,,37.55973234,126.9795234
고정형 그늘막,그늘막,고정형,"서울특별시 중구 퇴계로 72   (회현동1가, 리더스뷰남산)",,,,,,,,N,폭염,실외,,N,,37.55912534,126.9806038
고정형 그늘막,그늘막,고정형,서울특별시 중구 남대문로 2-2    (남대문로4가),,,,,,,,N,폭염,실외,,N,,37.56023162,126.9763441
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 24   (남대문로5가),,,,,,,,N,폭염,실외,,N,,37.55658764,126.9759644
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 17   (남대문로5가),,,,,,,,N,폭염,실외,,N,,37.55862386,126.9732635
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 17   (남대문로5가),,,,,,,,N,폭염,실외,,N,,37.55862386,126.9732635
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 97   (충무로1가),,,,,,,,N,폭염,실외,,N,,37.56095755,126.9825456
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 100   (회현동2가),,,,,,,,N,폭염,실외,,N,,37.56020699,126.9829265
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 131   (충무로2가),,,,,,,,N,폭염,실외,,N,,37.56128332,126.9863619
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 129   (충무로2가),,,,,,,,N,폭염,실외,,N,,37.56118183,126.9860831
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 107   (충무로1가),,,,,,,,N,폭염,실외,,N,,37.56096293,126.9836243
고정형 그늘막,그늘막,고정형,서울특별시 중구 삼일대로 330   (저동1가),,,,,,,,N,폭염,실외,,N,,37.56438297,126.9884331
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 141   (태평로1가),,,,,,,,N,폭염,실외,,N,,37.56894725,126.9764297
고정형 그늘막,그늘막,고정형,서울특별시 중구 삼일대로 299   (충무로2가),,,,,,,,N,폭염,실외,,N,,37.56153204,126.9884905
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 119   (태평로1가),,,,,,,,N,폭염,실외,,N,,37.56688375,126.9767024
고정형 그늘막,그늘막,고정형,서울특별시 중구 삼일대로 358   (을지로2가),,,,,,,,N,폭염,실외,,N,,37.56648901,126.9881037
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 79   (을지로2가),,,,,,,,N,폭염,실외,,N,,37.56649353,126.9865655
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 79   (을지로2가),,,,,,,,N,폭염,실외,,N,,37.56649353,126.9865655
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 82   (을지로2가),,,,,,,,N,폭염,실외,,N,,37.56570594,126.9870838
고정형 그늘막,그늘막,고정형,서울특별시 중구 서애로 2   (충무로5가),,,,,,,,N,폭염,실외,,N,,37.56187596,126.9983103
고정형 그늘막,그늘막,고정형,서울특별시 중구 삼일대로2길 90   (주자동),,,,,,,,N,폭염,실외,,N,,37.56099226,126.9895799
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 190   (필동1가),,,,,,,,N,폭염,실외,,N,,37.56054597,126.9928806
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 196   (필동2가),,,,,,,,N,폭염,실외,,N,,37.56087822,126.9936634
고정형 그늘막,그늘막,고정형,서울특별시 중구 소파로 126   (예장동),,,,,,,,N,폭염,실외,,N,,37.55831456,126.988288
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 179-1    (필동1가),,,,,,,,N,폭염,실외,,N,,37.56127725,126.9918976
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 250   (장충동1가),,,,,,,,N,폭염,실외,,N,,37.55946598,127.0065069
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로24길 3   (장충동2가),,,,,,,,N,폭염,실외,,N,,37.55932018,127.0051435
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 234   (장충동1가),,,,,,,,N,폭염,실외,,N,,37.55844398,127.0080686
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 241   (장충동2가),,,,,,,,N,폭염,실외,,N,,37.55864066,127.0066775
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 272   (장충동2가),,,,,,,,N,폭염,실외,,N,,37.5628056,127.0019524
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 315   (장충동2가),,,,,,,,N,폭염,실외,,N,,37.5626363,127.0022764
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로24길 21   (장충동2가),,,,,,,,N,폭염,실외,,N,,37.56019802,127.0052381
고정형 그늘막,그늘막,고정형,서울특별시 중구 장충단로4길 14   (장충동1가),,,,,,,,N,폭염,실외,,N,,37.56119661,127.0066773
고정형 그늘막,그늘막,고정형,서울특별시 중구 창경궁로 17   (예관동),,,,,,,,N,폭염,실외,,N,,37.56412015,126.9980097
고정형 그늘막,그늘막,고정형,서울특별시 중구 창경궁로 20   (예관동),,,,,,,,N,폭염,실외,,N,,37.56415593,126.9986625
고정형 그늘막,그늘막,고정형,서울특별시 중구 마른내로 95   (예관동),,,,,,,,N,폭염,실외,,N,,37.56451507,126.9986035
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 323   (광희동2가),,,,,,,,N,폭염,실외,,N,,37.56450907,127.0076013
고정형 그늘막,그늘막,고정형,서울특별시 중구 장충단로 215   (광희동2가),,,,,,,,N,폭염,실외,,N,,37.56383715,127.0067963
고정형 그늘막,그늘막,고정형,서울특별시 중구 장충단로 247   (을지로6가),,,,,,,,N,폭염,실외,,N,,37.56680212,127.0073582
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 264   (을지로6가),,,,,,,,N,폭염,실외,,N,,37.56576004,127.0070796
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 213   (충무로4가),,,,,,,,N,폭염,실외,,N,,37.56191066,126.9954951
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 325   (오장동),,,,,,,,N,폭염,실외,,N,,37.56351865,127.0021615
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 275   (오장동),,,,,,,,N,폭염,실외,,N,,37.56336007,127.0019993
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 330   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56397362,127.0032532
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 330   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56397362,127.0032532
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 282   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56307479,127.0031915
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 320   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56285721,127.0029079
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 336   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56441107,127.0028748
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 341   (오장동),,,,,,,,N,폭염,실외,,N,,37.56489456,127.0021489
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 299   (쌍림동),,,,,,,,N,폭염,실외,,N,,37.56413224,127.0046651
고정형 그늘막,그늘막,고정형,"서울특별시 중구 퇴계로 235   (충무로4가, 남산 센트럴 자이)",,,,,,,,N,폭염,실외,,N,,37.5625144,126.9978244
고정형 그늘막,그늘막,고정형,서울특별시 중구 창경궁로 2   (충무로5가),,,,,,,,N,폭염,실외,,N,,37.56255621,126.9986898
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 지하279   (을지로7가),,,,,,,,N,폭염,실외,,N,,37.56558952,127.0091315
스마트형 그늘막,그늘막,스마트형,서울특별시 중구 장충단로 지하230   (광희동2가),,,,,,,,N,폭염,실외,,N,,37.56507877,127.0075507
고정형 그늘막,그늘막,고정형,서울특별시 중구 충무로 56-1    (을지로3가),,,,,,,,N,폭염,실외,,N,,37.56618152,126.9928483
고정형 그늘막,그늘막,고정형,서울특별시 중구 충무로 33   (초동),,,,,,,,N,폭염,실외,,N,,37.56412878,126.9927373
고정형 그늘막,그늘막,고정형,서울특별시 중구 마른내로 47   (초동),,,,,,,,N,폭염,실외,,N,,37.56470562,126.9932142
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 157   (산림동),,,,,,,,N,폭염,실외,,N,,37.5671459,126.9954512
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 133   (을지로3가),,,,,,,,N,폭염,실외,,N,,,
고정형 그늘막,그늘막,고정형,서울특별시 중구 을지로 213   (을지로5가),,,,,,,,N,폭염,실외,,N,,37.56710245,127.0017882
고정형 그늘막,그늘막,고정형,서울특별시 중구 충무로 75   (입정동),,,,,,,,N,폭염,실외,,N,,37.56793743,126.9921794
